12, "Cynthia", "CHAVEZ", 2009-03-18 00:00:00, 1584578580.142049, unknown, "apero avec les enfants au super mache"
13, "Nicholas", "MORALES", 2010-06-27 00:00:00, 1584885805.7943506, 12, "promenade avec ma mere au super mache"
16, "Pamela", "CAMPBELL", 1952-08-04 00:00:00, 1585690708.5119853, 12, "sport avec le grand-pere en ville"
18, "Jonathan", "DAVIS", 2001-11-16 00:00:00, 1586151810.9724402, unknown, "apero avec la fille a la salle de gym"
19, "Alexander", "GONZALES", 2002-08-26 00:00:00, 1586364454.9750886, 13, "sport avec mon fils a la salle de gym"
20, "Edward", "NELSON", 1992-12-02 00:00:00, 1586566721.8780577, 12, "promenade avec la copine a la salle de gym"
22, "Donna", "YOUNG", 1990-09-04 00:00:00, 1586943858.9537063, unknown, "travail avec des copines en ville"
26, "Benjamin", "MORRIS", 1946-09-06 00:00:00, 1587608583.3258555, unknown, "apero avec le fils a la campagne"
29, "Kelly", "ALVAREZ", 2003-07-05 00:00:00, 1588045371.0587957, 19, "kung-fu avec le grand-pere en ville"
31, "Michelle", "MARTINEZ", 1994-03-15 00:00:00, 1588312925.1245573, 19, "courses avec des copains en ville"
34, "Lisa", "RODRIGUEZ", 1980-05-02 00:00:00, 1588684425.694705, unknown, "handball avec la fille a la salle de gym"
35, "Ryan", "PEREZ", 1982-07-18 00:00:00, 1588801212.2670598, unknown, "sport avec le fils a la salle de gym"
37, "Eric", "MITCHELL", 1955-04-22 00:00:00, 1589025355.9973516, 34, "sport avec la grand-mere au super mache"
