12, "Barbara", "JACKSON", 1963-09-25 00:00:00, 1584578580.142049, unknown, "promenade avec des collegues au marche"
13, "Deborah", "WILLIAMS", 1950-05-08 00:00:00, 1584885805.7943506, unknown, "velo avec un collegue en ville"
16, "Pamela", "CAMPBELL", 1952-08-04 00:00:00, 1585690708.5119853, 12, "sport avec le grand-pere en ville"
18, "Jonathan", "DAVIS", 2001-11-16 00:00:00, 1586151810.9724402, 16, "course a pieds avec un collegue au super mache"
19, "Jose", "YOUNG", 1962-04-04 00:00:00, 1586364454.9750886, 18, "handball avec le copain en grande surface"
20, "Donna", "PRICE", 1975-11-04 00:00:00, 1586566721.8780577, unknown, "escalade avec le grand-pere en ville"
22, "Stephen", "COOPER", 2015-09-27 00:00:00, 1586943858.9537063, unknown, "sport avec ma mere a la campagne"
26, "Rebecca", "GUTIERREZ", 2006-09-03 00:00:00, 1587608583.3258555, 12, "courses avec le fils a la salle de gym"
29, "Patricia", "WATSON", 1988-02-01 00:00:00, 1588045371.0587957, 13, "sport avec des copines a la campagne"
31, "Zachary", "KING", 1931-11-17 00:00:00, 1588312925.1245573, unknown, "travail avec des copines au marche"
34, "Thomas", "WARD", 1957-01-01 00:00:00, 1588684425.694705, 16, "travail avec le pere a la campagne"
35, "Nathan", "CRUZ", 1966-09-01 00:00:00, 1588801212.2670598, 13, "course a pieds avec des copines en ville"
37, "Rachel", "YOUNG", 1995-09-28 00:00:00, 1589025355.9973516, 31, "course a pieds avec ma mere a la campagne"
